call_duration,call_revenue,category,company_size,date,team,units_sold
101.5,1366,materials,medium,16/05/2017,west,548
388,363,furniture,small,16/05/2017,south,10
294.40000000000003,1577,furniture,medium,16/05/2017,south,41
223.5,8061,appliances,large,16/05/2017,northeast,2184
22.5,3011,electronics,large,16/05/2017,west,269
131.20000000000002,2103,furniture,medium,16/05/2017,west,59
143.1,413,electronics,small,16/05/2017,northeast,27
135,235,electronics,small,16/05/2017,west,17
399.20000000000005,1368,furniture,medium,16/05/2017,south,60
315.20000000000005,2827,furniture,medium,16/05/2017,northeast,64
74,5168,materials,large,16/05/2017,south,1641
307.20000000000005,1215,furniture,medium,16/05/2017,midwest,50
248.1,389,electronics,small,16/05/2017,west,25
420.5,964,appliances,medium,16/05/2017,northeast,475
292,2940,materials,large,16/05/2017,northeast,1575
109.5,5573,electronics,large,16/05/2017,south,376
148,1238,furniture,medium,16/05/2017,midwest,39
440,2033,appliances,medium,16/05/2017,west,797
198,343,electronics,small,16/05/2017,northeast,22
134,2205,materials,medium,16/05/2017,northeast,637
102.6,2358,electronics,medium,16/05/2017,northeast,143
153.60000000000002,2671,furniture,large,16/05/2017,west,203
392,811,furniture,small,16/05/2017,midwest,14
306.5,258,appliances,small,16/05/2017,south,105
16.8,11924,furniture,large,16/05/2017,northeast,188
218,442,materials,small,16/05/2017,south,156
127,1387,appliances,medium,16/05/2017,northeast,475
268,1268,appliances,medium,16/05/2017,west,371
159,1548,electronics,medium,16/05/2017,midwest,155
166.4,487,furniture,small,16/05/2017,west,15
113.1,1653,electronics,medium,16/05/2017,northeast,136
380.8,1258,furniture,medium,16/05/2017,south,70
371.20000000000005,2541,furniture,medium,16/05/2017,northeast,62
125.39999999999999,153,electronics,small,16/05/2017,northeast,22
127.8,1709,electronics,medium,16/05/2017,west,117
203.7,554,electronics,small,16/05/2017,midwest,31
344.8,2313,furniture,medium,16/05/2017,northeast,69
115.19999999999999,161,electronics,small,16/05/2017,west,19
113.1,2308,electronics,medium,16/05/2017,west,123
84.5,1698,appliances,medium,16/05/2017,northeast,837
606.4,1638,furniture,medium,16/05/2017,northeast,39
65.5,2120,appliances,medium,16/05/2017,northeast,638
481.6,2574,furniture,medium,16/05/2017,northeast,68
149.4,231,electronics,small,16/05/2017,west,23
115.5,594,electronics,small,16/05/2017,northeast,34
380,1548,furniture,medium,16/05/2017,northeast,54
74.7,331,electronics,small,16/05/2017,northeast,19
138.5,411,appliances,small,16/05/2017,west,146
437.6,460,furniture,small,16/05/2017,west,9
631.2,2562,furniture,medium,16/05/2017,west,41
293,2131,materials,medium,16/05/2017,west,739
36.9,2352,electronics,medium,16/05/2017,midwest,147
405.6,2873,furniture,medium,16/05/2017,west,58
325.6,2005,furniture,medium,16/05/2017,west,65
92,2565,appliances,medium,16/05/2017,west,731
118.5,213,appliances,small,16/05/2017,northeast,121
355,1545,appliances,medium,16/05/2017,west,777
456.8,2344,furniture,medium,16/05/2017,northeast,58
400.8,2598,furniture,medium,16/05/2017,midwest,53
453.6,2147,furniture,medium,16/05/2017,northeast,54
29.4,2014,electronics,medium,16/05/2017,northeast,129
144.8,676,furniture,small,16/05/2017,south,17
103,4604,appliances,large,16/05/2017,midwest,1509
216.8,1236,furniture,medium,16/05/2017,northeast,40
124,1483,furniture,medium,16/05/2017,midwest,62
133.5,379,electronics,small,16/05/2017,northeast,32
265,825,appliances,medium,16/05/2017,northeast,374
136.5,321,electronics,small,16/05/2017,midwest,25
255,2426,appliances,large,16/05/2017,west,1486
170,2142,appliances,medium,16/05/2017,south,732
123.3,1568,electronics,medium,16/05/2017,midwest,100
365,1609,materials,medium,16/05/2017,northeast,729
146.4,1448,electronics,medium,09/05/2017,south,119
68.39999999999999,1556,electronics,medium,09/05/2017,northeast,118
321.6,3527,furniture,large,09/05/2017,west,136
114.6,253,electronics,small,09/05/2017,south,28
143.1,2147,electronics,medium,09/05/2017,northeast,141
155.1,1596,electronics,medium,09/05/2017,northeast,163
201.29999999999998,2846,electronics,large,09/05/2017,west,226
80.39999999999999,962,electronics,medium,09/05/2017,west,62
163.79999999999998,330,electronics,small,09/05/2017,west,21
396,322,furniture,small,09/05/2017,northeast,8
326.40000000000003,3483,furniture,medium,09/05/2017,west,83
71.1,2766,electronics,medium,09/05/2017,northeast,178
132.6,1678,electronics,medium,09/05/2017,south,133
165,364,appliances,small,09/05/2017,west,144
182.5,585,appliances,small,09/05/2017,south,192
173.4,4507,electronics,large,09/05/2017,west,380
640,1091,furniture,medium,09/05/2017,northeast,33
369.6,6369,furniture,large,09/05/2017,west,178
38.400000000000006,868,furniture,small,09/05/2017,northeast,19
255,1709,appliances,medium,09/05/2017,midwest,588
-116.80000000000001,12219,furniture,large,09/05/2017,northeast,195
76.5,1571,electronics,medium,09/05/2017,northeast,165
223.5,2747,electronics,large,09/05/2017,west,165
76.2,2538,electronics,medium,09/05/2017,south,141
140.4,885,electronics,medium,09/05/2017,south,132
156.9,1660,electronics,medium,09/05/2017,west,101
54.9,1486,electronics,medium,09/05/2017,west,121
161.60000000000002,3318,furniture,large,09/05/2017,midwest,95
257.5,569,materials,small,09/05/2017,midwest,172
354.40000000000003,3139,furniture,medium,09/05/2017,northeast,54
32.1,1843,electronics,medium,09/05/2017,midwest,172
370,1057,materials,medium,09/05/2017,south,343
94.5,1249,electronics,medium,09/05/2017,west,80
95.7,1037,electronics,medium,09/05/2017,west,86
94.8,1361,electronics,medium,09/05/2017,west,120
258.40000000000003,6400,furniture,large,09/05/2017,west,133
57.3,2071,electronics,large,09/05/2017,midwest,224
151.5,3152,appliances,large,09/05/2017,west,1460
98,631,appliances,small,09/05/2017,northeast,178
161.5,421,appliances,small,09/05/2017,northeast,89
135.5,2484,appliances,medium,09/05/2017,midwest,648
167.1,3899,electronics,medium,09/05/2017,south,169
56,530,furniture,small,09/05/2017,northeast,19
22.2,325,electronics,small,09/05/2017,west,28
126.6,5383,electronics,large,09/05/2017,northeast,321
228,2650,furniture,medium,09/05/2017,west,67
83.1,1407,electronics,medium,09/05/2017,northeast,157
83,2174,appliances,medium,09/05/2017,northeast,730
284,2603,furniture,medium,09/05/2017,northeast,68
338.40000000000003,4657,furniture,medium,09/05/2017,west,69
212,2802,furniture,medium,09/05/2017,midwest,55
537.6,2319,furniture,medium,09/05/2017,south,55
312.5,231,materials,small,09/05/2017,northeast,93
398,1433,materials,medium,09/05/2017,west,499
447.20000000000005,1588,furniture,medium,09/05/2017,midwest,56
144,287,electronics,small,09/05/2017,west,33
107.1,378,electronics,small,09/05/2017,south,28
261.6,2680,furniture,medium,09/05/2017,west,55
117.3,2286,electronics,medium,09/05/2017,northeast,128
293.6,1826,furniture,medium,09/05/2017,midwest,51
172.5,2777,appliances,medium,09/05/2017,northeast,736
218.4,1079,furniture,medium,09/05/2017,south,45
148.5,5224,appliances,large,09/05/2017,northeast,1738
280,4371,furniture,medium,09/05/2017,midwest,99
136.8,9035,furniture,large,09/05/2017,midwest,171
560,2646,furniture,medium,09/05/2017,south,76
192.6,1374,electronics,medium,09/05/2017,northeast,90
271,1795,appliances,medium,09/05/2017,northeast,521
267,2408,materials,large,09/05/2017,northeast,1009
164,2142,furniture,medium,09/05/2017,west,47
-236.8,634,furniture,small,09/05/2017,west,14
96.3,5408,electronics,large,09/05/2017,northeast,331
57,415,electronics,small,09/05/2017,northeast,32
112,1572,materials,medium,09/05/2017,northeast,697
90.3,1054,electronics,medium,09/05/2017,northeast,132
38.1,330,electronics,small,09/05/2017,south,30
46,2275,materials,medium,09/05/2017,west,715
445.6,3041,furniture,medium,09/05/2017,northeast,65
118.5,1745,appliances,medium,09/05/2017,northeast,538
187.20000000000002,3910,furniture,medium,09/05/2017,south,87
192,4912,furniture,large,09/05/2017,west,118
310,2035,appliances,medium,09/05/2017,northeast,662
233.7,1525,electronics,medium,09/05/2017,northeast,108
235.5,400,electronics,small,09/05/2017,northeast,28
414.40000000000003,1857,furniture,medium,09/05/2017,northeast,68
539.2,2835,furniture,medium,09/05/2017,northeast,65
129.6,682,electronics,small,09/05/2017,northeast,35
286.40000000000003,8116,furniture,large,09/05/2017,west,158
116.1,1038,electronics,medium,09/05/2017,south,77
84.3,4791,electronics,large,09/05/2017,south,333
234.5,266,appliances,small,09/05/2017,south,135
368.8,681,furniture,small,09/05/2017,west,11
154.5,406,electronics,small,09/05/2017,west,39
210.6,613,electronics,small,09/05/2017,northeast,37
328.8,633,furniture,small,09/05/2017,west,21
153.6,1522,electronics,medium,09/05/2017,northeast,119
247.20000000000002,1941,furniture,medium,09/05/2017,midwest,53
92.7,4503,electronics,large,09/05/2017,northeast,384
129.9,2369,electronics,medium,09/05/2017,northeast,162
48.5,660,appliances,small,09/05/2017,northeast,170
256.8,2275,furniture,medium,02/05/2017,northeast,69
387.20000000000005,1289,furniture,medium,02/05/2017,midwest,38
442.5,1474,appliances,medium,02/05/2017,south,677
309.5,4967,materials,large,02/05/2017,northeast,1597
289.6,2548,furniture,medium,02/05/2017,south,64
159.5,3185,appliances,large,02/05/2017,northeast,1521
81.3,274,electronics,small,02/05/2017,west,24
97.5,1470,electronics,medium,02/05/2017,west,123
283.5,3681,materials,large,02/05/2017,west,1736
418.40000000000003,1827,furniture,medium,02/05/2017,west,54
205.79999999999998,1076,electronics,medium,02/05/2017,midwest,86
28.5,4853,electronics,large,02/05/2017,west,256
196.8,357,furniture,small,02/05/2017,northeast,10
254.1,1342,electronics,medium,02/05/2017,west,135
413.6,3179,furniture,medium,02/05/2017,south,53
376,3995,furniture,large,02/05/2017,west,128
345.6,3127,furniture,medium,02/05/2017,west,67
394.5,699,appliances,small,02/05/2017,west,181
88.2,1770,electronics,medium,02/05/2017,south,120
527.2,2674,furniture,medium,02/05/2017,northeast,55
429.6,210,furniture,small,02/05/2017,northeast,8
335.20000000000005,6607,furniture,large,02/05/2017,south,178
158.4,549,electronics,small,02/05/2017,northeast,36
143.7,1987,electronics,medium,02/05/2017,west,113
24.3,1932,electronics,medium,02/05/2017,south,102
21,401,appliances,small,02/05/2017,west,111
203.5,3404,materials,large,02/05/2017,west,1427
339.20000000000005,2356,furniture,medium,02/05/2017,northeast,64
150.6,1829,electronics,medium,02/05/2017,west,148
289.5,4603,appliances,large,02/05/2017,west,1704
85,411,materials,small,02/05/2017,west,122
588,7785,furniture,large,02/05/2017,west,146
439.20000000000005,6652,furniture,large,02/05/2017,northeast,154
392.8,4938,furniture,large,02/05/2017,west,97
37.199999999999996,496,electronics,small,02/05/2017,south,40
163.79999999999998,1714,electronics,medium,02/05/2017,south,138
79.8,1216,electronics,medium,02/05/2017,south,172
229.60000000000002,721,furniture,small,02/05/2017,west,14
268.8,2061,furniture,medium,02/05/2017,south,53
142.5,4705,materials,large,02/05/2017,northeast,1282
169.2,2083,electronics,medium,02/05/2017,west,136
188,5711,furniture,large,02/05/2017,west,110
347.5,209,appliances,small,02/05/2017,south,113
408,3909,furniture,medium,02/05/2017,south,75
168,3961,electronics,large,02/05/2017,south,224
178,591,appliances,small,02/05/2017,west,208
329.6,2671,furniture,medium,02/05/2017,west,65
92,1627,materials,medium,02/05/2017,midwest,558
123.3,1674,electronics,large,02/05/2017,northeast,202
236.8,2865,furniture,medium,02/05/2017,south,60
83.5,6605,appliances,large,02/05/2017,south,1605
-116,988,furniture,medium,02/05/2017,south,58
255.5,1577,appliances,medium,02/05/2017,south,456
316.8,672,furniture,small,02/05/2017,south,14
556.8000000000001,2057,furniture,medium,02/05/2017,northeast,61
162.29999999999998,3587,electronics,large,02/05/2017,west,295
167.5,2519,materials,medium,02/05/2017,west,766
288,4716,furniture,large,02/05/2017,west,87
151,1394,appliances,medium,02/05/2017,northeast,635
136.5,1836,appliances,medium,02/05/2017,northeast,676
281.5,1345,materials,medium,02/05/2017,northeast,519
111.89999999999999,782,electronics,small,02/05/2017,west,36
305.6,795,furniture,small,02/05/2017,northeast,17
48.3,288,electronics,small,02/05/2017,west,21
126,419,electronics,small,02/05/2017,northeast,23
283.2,525,furniture,small,02/05/2017,northeast,16
187.20000000000002,9735,furniture,large,02/05/2017,northeast,212
52.199999999999996,2047,electronics,medium,02/05/2017,west,113
212.5,178,materials,small,02/05/2017,northeast,83
64,299,appliances,small,02/05/2017,south,93
-24.599999999999998,479,electronics,small,02/05/2017,west,38
174.9,5952,electronics,large,02/05/2017,west,350
-18,229,appliances,small,02/05/2017,west,96
99.3,1237,electronics,medium,02/05/2017,south,156
195.20000000000002,133,furniture,small,02/05/2017,west,5
316.8,2551,furniture,medium,02/05/2017,west,74
296,876,appliances,medium,02/05/2017,midwest,368
209.60000000000002,4438,furniture,medium,02/05/2017,midwest,74
258.59999999999997,1656,electronics,medium,02/05/2017,south,121
281.5,511,appliances,small,02/05/2017,west,143
101.39999999999999,1615,electronics,medium,02/05/2017,south,126
325,3082,appliances,large,02/05/2017,west,969
62.4,5651,electronics,large,02/05/2017,northeast,314
226.5,1770,electronics,medium,02/05/2017,south,155
214.2,4215,electronics,large,02/05/2017,south,313
265,250,appliances,small,02/05/2017,south,106
78,2371,electronics,medium,02/05/2017,south,129
378.40000000000003,8021,furniture,large,02/05/2017,northeast,193
123.5,6764,appliances,large,02/05/2017,south,2061
135.6,916,electronics,large,02/05/2017,south,311
233,1812,appliances,medium,02/05/2017,south,480
74.39999999999999,2161,electronics,large,02/05/2017,west,334
96.3,1553,electronics,medium,02/05/2017,south,80
480,1918,furniture,medium,02/05/2017,northeast,39
480.8,562,furniture,small,02/05/2017,northeast,12
276.5,1437,materials,medium,02/05/2017,south,805
333.5,2158,appliances,medium,02/05/2017,northeast,583
25.5,2159,electronics,medium,02/05/2017,west,120
526.4,4830,furniture,large,02/05/2017,south,111
160.8,357,furniture,small,02/05/2017,south,15
96,2439,materials,medium,25/04/2017,west,612
175,1342,appliances,medium,25/04/2017,northeast,495
32,2277,furniture,large,25/04/2017,midwest,100
108.3,2167,electronics,medium,25/04/2017,west,162
488.8,4304,furniture,large,25/04/2017,northeast,101
39.3,3013,electronics,large,25/04/2017,west,272
333.5,391,appliances,small,25/04/2017,south,134
160.5,312,appliances,small,25/04/2017,northeast,127
117.5,423,appliances,small,25/04/2017,west,143
428.8,1866,furniture,medium,25/04/2017,northeast,34
96.89999999999999,1851,electronics,medium,25/04/2017,south,119
167.7,598,electronics,small,25/04/2017,west,37
250,2456,appliances,medium,25/04/2017,south,676
253.60000000000002,3927,furniture,large,25/04/2017,west,98
93.5,3517,appliances,large,25/04/2017,northeast,1770
238.79999999999998,587,electronics,small,25/04/2017,south,42
541.6,1717,furniture,medium,25/04/2017,northeast,52
123.2,580,furniture,small,25/04/2017,west,16
260,2536,appliances,medium,25/04/2017,south,633
345.6,2372,furniture,medium,25/04/2017,south,60
333.5,513,materials,small,25/04/2017,west,134
60.3,399,electronics,small,25/04/2017,midwest,22
210,5131,electronics,large,25/04/2017,northeast,294
129,579,materials,small,25/04/2017,northeast,151
418.40000000000003,7736,furniture,large,25/04/2017,west,173
170,1962,materials,medium,25/04/2017,west,465
331.20000000000005,450,furniture,small,25/04/2017,west,13
32.5,389,materials,small,25/04/2017,south,161
314.40000000000003,482,furniture,small,25/04/2017,northeast,12
